BedroomOutlets, 19.0,1.336295772E9,19207.0,21038.0
BedroomOutlets, 19.0,1.336295794E9,20645.0,24432.0
BedroomOutlets, 19.0,1.336295795E9,19088.0,20967.0
BedroomOutlets, 19.0,1.336295799E9,18996.0,20909.0
BedroomOutlets, 19.0,1.336295801E9,20257.0,23555.0
BedroomOutlets, 19.0,1.336295871E9,22915.0,29316.0
BedroomOutlets, 19.0,1.336295872E9,19197.0,21048.0
BedroomOutlets, 19.0,1.336295874E9,21177.0,25747.0
BedroomOutlets, 19.0,1.336295875E9,22375.0,28163.0
BedroomOutlets, 19.0,1.336295876E9,19928.0,23092.0
BedroomOutlets, 19.0,1.336295878E9,20896.0,25498.0
BedroomOutlets, 19.0,1.336295879E9,19.28,21149.0
BedroomOutlets, 19.0,1.336295881E9,21385.0,26236.0
BedroomOutlets, 19.0,1.336295882E9,19118.0,20986.0
BedroomOutlets, 19.0,1.336295889E9,20839.0,24867.0
BedroomOutlets, 19.0,1.33629589E9,19249.0,21128.0
BedroomOutlets, 19.0,1.336295895E9,20867.0,25181.0
BedroomOutlets, 19.0,1.336295896E9,19818.0,22706.0
BedroomOutlets, 19.0,1.336295898E9,20.25,23585.0
BedroomOutlets, 19.0,1.3362959E9,19338.0,21164.0
BedroomOutlets, 19.0,1.336295905E9,21.79,27131.0
BedroomOutlets, 19.0,1.336295906E9,19297.0,21194.0
BedroomOutlets, 19.0,1.336295914E9,21494.0,26184.0
BedroomOutlets, 19.0,1.336295915E9,19107.0,20.92
BedroomOutlets, 19.0,1.336295923E9,21324.0,26087.0
BedroomOutlets, 19.0,1.336295924E9,19317.0,21144.0
BedroomOutlets, 19.0,1.336295926E9,20447.0,24225.0
BedroomOutlets, 19.0,1.336295927E9,22286.0,27694.0
BedroomOutlets, 19.0,1.33629593E9,20.19,23688.0
BedroomOutlets, 19.0,1.336295933E9,21468.0,26698.0
BedroomOutlets, 19.0,1.336295934E9,19081.0,20943.0
BedroomOutlets, 19.0,1.336295942E9,19037.0,20911.0
BedroomOutlets, 19.0,1.336295962E9,19264.0,21068.0
