DiningRoomOutlets, 9.0,1.336295781E9,11513.0,22866.0
DiningRoomOutlets, 9.0,1.336295802E9,11392.0,22742.0
DiningRoomOutlets, 9.0,1.33629586E9,12592.0,24779.0
DiningRoomOutlets, 9.0,1.336295861E9,11366.0,22617.0
DiningRoomOutlets, 9.0,1.336295872E9,11773.0,23285.0
DiningRoomOutlets, 9.0,1.336295896E9,11602.0,23071.0
DiningRoomOutlets, 9.0,1.33629591E9,11529.0,22.68
DiningRoomOutlets, 9.0,1.336295936E9,12564.0,24574.0
DiningRoomOutlets, 9.0,1.33629599E9,11448.0,22669.0
DiningRoomOutlets, 9.0,1.336295997E9,11472.0,22777.0
DiningRoomOutlets, 9.0,1.336296002E9,13131.0,25624.0
DiningRoomOutlets, 9.0,1.336296003E9,11.99,23703.0
DiningRoomOutlets, 9.0,1.336296272E9,13501.0,25672.0
DiningRoomOutlets, 9.0,1.336296273E9,11619.0,22393.0
DiningRoomOutlets, 9.0,1.336296968E9,11885.0,23283.0
DiningRoomOutlets, 9.0,1.336296969E9,10843.0,21487.0
DiningRoomOutlets, 9.0,1.336297678E9,10511.0,21945.0
DiningRoomOutlets, 9.0,1.336298582E9,11731.0,22911.0
DiningRoomOutlets, 9.0,1.336300242E9,10707.0,20733.0
DiningRoomOutlets, 9.0,1.336300248E9,10618.0,20678.0
DiningRoomOutlets, 9.0,1.336300332E9,10638.0,20551.0
DiningRoomOutlets, 9.0,1.336300448E9,12.25,23311.0
DiningRoomOutlets, 9.0,1.336300449E9,10943.0,21159.0
DiningRoomOutlets, 9.0,1.336300451E9,12152.0,23124.0
DiningRoomOutlets, 9.0,1.336300511E9,12.0,23.08
DiningRoomOutlets, 9.0,1.336300512E9,10576.0,20717.0
DiningRoomOutlets, 9.0,1.336300632E9,10643.0,21048.0
DiningRoomOutlets, 9.0,1.336300692E9,10639.0,20956.0
DiningRoomOutlets, 9.0,1.336302373E9,11779.0,22877.0
DiningRoomOutlets, 9.0,1.336302374E9,10764.0,21.17
DiningRoomOutlets, 9.0,1.336302811E9,11941.0,23039.0
DiningRoomOutlets, 9.0,1.336302812E9,10655.0,20946.0
DiningRoomOutlets, 9.0,1.33630469E9,12.34,23134.0
DiningRoomOutlets, 9.0,1.336304691E9,10794.0,20.56
DiningRoomOutlets, 9.0,1.336304695E9,10703.0,20474.0
DiningRoomOutlets, 9.0,1.336305002E9,10768.0,20854.0
DiningRoomOutlets, 9.0,1.336305012E9,10621.0,20653.0
DiningRoomOutlets, 9.0,1.33630502E9,12.69,24084.0
DiningRoomOutlets, 9.0,1.336305021E9,11679.0,22334.0
