OutsideOutlets, 10.0,1.336295781E9,642.0,1395.0
OutsideOutlets, 10.0,1.33630044E9,1934.0,3013.0
OutsideOutlets, 10.0,1.336300441E9,905.0,1916.0
OutsideOutlets, 10.0,1.336309059E9,2.01,2865.0
OutsideOutlets, 10.0,1.336309061E9,833.0,1478.0
OutsideOutlets, 10.0,1.336311895E9,2301.0,2916.0
OutsideOutlets, 10.0,1.336311896E9,1.17,1705.0
OutsideOutlets, 10.0,1.336314701E9,2617.0,3539.0
OutsideOutlets, 10.0,1.336314702E9,1596.0,2112.0
OutsideOutlets, 10.0,1.336317512E9,1191.0,2264.0
OutsideOutlets, 10.0,1.336320383E9,1391.0,2537.0
OutsideOutlets, 10.0,1.33633138E9,1609.0,2509.0
OutsideOutlets, 10.0,1.336338139E9,2317.0,3.18
OutsideOutlets, 10.0,1.33633814E9,727.0,2071.0
OutsideOutlets, 10.0,1.336345383E9,2621.0,3577.0
OutsideOutlets, 10.0,1.336348718E9,2365.0,3033.0
OutsideOutlets, 10.0,1.336348719E9,1365.0,1967.0
OutsideOutlets, 10.0,1.336358642E9,2609.0,3135.0
OutsideOutlets, 10.0,1.336358643E9,1501.0,1923.0
OutsideOutlets, 10.0,1.336364535E9,1.94,2658.0
OutsideOutlets, 10.0,1.336364536E9,781.0,2.17
OutsideOutlets, 10.0,1.336367388E9,2541.0,3099.0
OutsideOutlets, 10.0,1.336367389E9,1538.0,1902.0
OutsideOutlets, 10.0,1.336370369E9,2644.0,0.0
OutsideOutlets, 10.0,1.33637037E9,1528.0,2.01
OutsideOutlets, 10.0,1.336373264E9,1.68,2585.0
OutsideOutlets, 10.0,1.336376167E9,1852.0,2923.0
OutsideOutlets, 10.0,1.336379156E9,2266.0,2984.0
OutsideOutlets, 10.0,1.336381916E9,2003.0,2604.0
