KitchenOutlets, 26.0,1.336295781E9,3507.0,5089.0
KitchenOutlets, 26.0,1.336295782E9,4791.0,6292.0
KitchenOutlets, 26.0,1.336295783E9,3342.0,4945.0
KitchenOutlets, 26.0,1.336295784E9,4.76,6242.0
KitchenOutlets, 26.0,1.336295787E9,3325.0,5008.0
KitchenOutlets, 26.0,1.336295788E9,4362.0,5893.0
KitchenOutlets, 26.0,1.336295789E9,3343.0,4936.0
KitchenOutlets, 26.0,1.336295792E9,5154.0,6.5
KitchenOutlets, 26.0,1.336295793E9,3222.0,4812.0
KitchenOutlets, 26.0,1.336295794E9,5871.0,7.36
KitchenOutlets, 26.0,1.336295795E9,3405.0,4983.0
KitchenOutlets, 26.0,1.336295799E9,3206.0,4828.0
KitchenOutlets, 26.0,1.3362958E9,4679.0,6139.0
KitchenOutlets, 26.0,1.336295814E9,3538.0,5163.0
KitchenOutlets, 26.0,1.336295815E9,5.64,7048.0
KitchenOutlets, 26.0,1.336295816E9,3874.0,5451.0
KitchenOutlets, 26.0,1.336295823E9,5343.0,6711.0
KitchenOutlets, 26.0,1.336295824E9,3694.0,5259.0
KitchenOutlets, 26.0,1.336295825E9,5767.0,7216.0
KitchenOutlets, 26.0,1.336295826E9,3448.0,5042.0
KitchenOutlets, 26.0,1.336295827E9,5531.0,6847.0
KitchenOutlets, 26.0,1.336295828E9,4393.0,6014.0
KitchenOutlets, 26.0,1.33629583E9,3626.0,5211.0
KitchenOutlets, 26.0,1.336295831E9,4848.0,6367.0
KitchenOutlets, 26.0,1.336295832E9,3467.0,5102.0
KitchenOutlets, 26.0,1.336295841E9,3889.0,5447.0
KitchenOutlets, 26.0,1.336295844E9,5057.0,6.48
KitchenOutlets, 26.0,1.336295845E9,3736.0,5308.0
KitchenOutlets, 26.0,1.336295846E9,5222.0,6652.0
KitchenOutlets, 26.0,1.336295847E9,3404.0,4991.0
KitchenOutlets, 26.0,1.336295848E9,4668.0,6138.0
KitchenOutlets, 26.0,1.336295851E9,3506.0,5065.0
KitchenOutlets, 26.0,1.336295852E9,5128.0,6591.0
KitchenOutlets, 26.0,1.336295853E9,3424.0,5008.0
