Microwave, 17.0,1.336295772E9,3294.0,4078.0
Microwave, 17.0,1.33630913E9,18092.0,30656.0
Microwave, 17.0,1.336309131E9,36824.0,37088.0
Microwave, 17.0,1.336309133E9,27759.0,34616.0
Microwave, 17.0,1.336309134E9,3.6,4575.0
Microwave, 17.0,1.336309135E9,58777.0,76272.0
Microwave, 17.0,1.336309137E9,64371.0,76965.0
Microwave, 17.0,1.336309139E9,217.11,1122913.0
Microwave, 17.0,1.33630914E9,1006479.0,1511375.0
Microwave, 17.0,1.336309142E9,1667337.0,1822342.0
Microwave, 17.0,1.336309149E9,1668945.0,1821679.0
Microwave, 17.0,1.336309151E9,1671413.0,1824549.0
Microwave, 17.0,1.336309152E9,1667052.0,1817369.0
Microwave, 17.0,1.336309154E9,1668501.0,1821094.0
Microwave, 17.0,1.336309157E9,1666979.0,1818342.0
Microwave, 17.0,1.336309158E9,1664454.0,1815605.0
Microwave, 17.0,1.33630916E9,1667539.0,1817354.0
Microwave, 17.0,1.336309162E9,1665625.0,1815228.0
Microwave, 17.0,1.336309163E9,1666699.0,1816454.0
Microwave, 17.0,1.336309164E9,1663956.0,1812817.0
Microwave, 17.0,1.336309167E9,1666145.0,1814301.0
Microwave, 17.0,1.336309168E9,1071332.0,1457491.0
Microwave, 17.0,1.33630917E9,3715.0,4623.0
Microwave, 17.0,1.336309312E9,36808.0,37.13
Microwave, 17.0,1.336309314E9,38338.0,40769.0
Microwave, 17.0,1.336309315E9,3618.0,4809.0
Microwave, 17.0,1.336310541E9,1446.0,2773.0
Microwave, 17.0,1.336310705E9,3262.0,4165.0
Microwave, 17.0,1.336311553E9,1.63,3049.0
Microwave, 17.0,1.336312421E9,3375.0,4245.0
Microwave, 17.0,1.336313725E9,1993.0,3403.0
Microwave, 17.0,1.336314017E9,2734.0,3786.0
Microwave, 17.0,1.336345924E9,11771.0,25965.0
Microwave, 17.0,1.336345925E9,36462.0,36739.0
Microwave, 17.0,1.336345926E9,32548.0,37595.0
Microwave, 17.0,1.336345927E9,3581.0,4873.0
Microwave, 17.0,1.336345929E9,39603.0,61918.0
Microwave, 17.0,1.33634593E9,64229.0,76848.0
Microwave, 17.0,1.336345933E9,238119.0,1072132.0
Microwave, 17.0,1.336345934E9,497667.0,1202291.0
Microwave, 17.0,1.336345935E9,1643504.0,1784866.0
Microwave, 17.0,1.336345936E9,1636984.0,1775969.0
Microwave, 17.0,1.336345937E9,1642.05,1779935.0
Microwave, 17.0,1.336345939E9,1640338.0,1778273.0
Microwave, 17.0,1.336345942E9,1643471.0,1781.53
Microwave, 17.0,1.336345943E9,1638808.0,1776372.0
Microwave, 17.0,1.336345945E9,1640174.0,1779182.0
Microwave, 17.0,1.336345946E9,1638432.0,1778346.0
Microwave, 17.0,1.336345947E9,1521868.0,1715513.0
Microwave, 17.0,1.336345948E9,3666.0,5467.0
Microwave, 17.0,1.336345954E9,12795.0,23.49
Microwave, 17.0,1.336345955E9,36378.0,36656.0
Microwave, 17.0,1.336345956E9,31296.0,38339.0
