FurnaceHRV, 12.0,1.336295772E9,433698.0,474092.0
FurnaceHRV, 12.0,1.336295779E9,432649.0,472686.0
FurnaceHRV, 12.0,1.33629578E9,433906.0,474518.0
FurnaceHRV, 12.0,1.336295782E9,434236.0,474921.0
FurnaceHRV, 12.0,1.336295783E9,432488.0,472126.0
FurnaceHRV, 12.0,1.336295784E9,434756.0,475864.0
FurnaceHRV, 12.0,1.336295785E9,432558.0,472166.0
FurnaceHRV, 12.0,1.336295786E9,434029.0,474678.0
FurnaceHRV, 12.0,1.336295787E9,432956.0,472543.0
FurnaceHRV, 12.0,1.33629579E9,434.38,474931.0
FurnaceHRV, 12.0,1.336295791E9,433.27,472746.0
FurnaceHRV, 12.0,1.336295792E9,435747.0,477098.0
FurnaceHRV, 12.0,1.336295793E9,433333.0,473172.0
FurnaceHRV, 12.0,1.336295794E9,435804.0,477057.0
FurnaceHRV, 12.0,1.336295795E9,433374.0,472739.0
FurnaceHRV, 12.0,1.336295796E9,435099.0,475938.0
FurnaceHRV, 12.0,1.336295797E9,433549.0,473116.0
FurnaceHRV, 12.0,1.336295798E9,435048.0,475524.0
FurnaceHRV, 12.0,1.3362958E9,435303.0,476128.0
FurnaceHRV, 12.0,1.336295802E9,110293.0,192.47
FurnaceHRV, 12.0,1.336295803E9,55267.0,70783.0
FurnaceHRV, 12.0,1.336295872E9,54888.0,70079.0
FurnaceHRV, 12.0,1.336295876E9,54888.0,70029.0
FurnaceHRV, 12.0,1.336295931E9,75369.0,91065.0
FurnaceHRV, 12.0,1.336295932E9,119101.0,123939.0
FurnaceHRV, 12.0,1.336295933E9,348602.0,826223.0
FurnaceHRV, 12.0,1.336295934E9,352399.0,401609.0
FurnaceHRV, 12.0,1.336295935E9,408.03,450843.0
FurnaceHRV, 12.0,1.336295936E9,437445.0,476205.0
FurnaceHRV, 12.0,1.336295937E9,447184.0,487168.0
FurnaceHRV, 12.0,1.336295939E9,459815.0,499424.0
FurnaceHRV, 12.0,1.33629594E9,472789.0,510923.0
FurnaceHRV, 12.0,1.336295941E9,462755.0,502552.0
FurnaceHRV, 12.0,1.336295942E9,456378.0,495.02
FurnaceHRV, 12.0,1.336295944E9,451745.0,490437.0
FurnaceHRV, 12.0,1.336295946E9,448949.0,487913.0
FurnaceHRV, 12.0,1.336295947E9,450464.0,490994.0
FurnaceHRV, 12.0,1.336295948E9,447061.0,486117.0
FurnaceHRV, 12.0,1.33629595E9,446001.0,485.14
FurnaceHRV, 12.0,1.336295952E9,444361.0,483464.0
FurnaceHRV, 12.0,1.336295959E9,440159.0,479786.0
FurnaceHRV, 12.0,1.336295961E9,438958.0,478387.0
FurnaceHRV, 12.0,1.336295963E9,436.76,475859.0
FurnaceHRV, 12.0,1.336295965E9,435961.0,475054.0
FurnaceHRV, 12.0,1.336295967E9,434698.0,473857.0
FurnaceHRV, 12.0,1.336295968E9,436457.0,476843.0
FurnaceHRV, 12.0,1.336295969E9,433576.0,472662.0
FurnaceHRV, 12.0,1.33629597E9,435883.0,476573.0
FurnaceHRV, 12.0,1.336295971E9,433084.0,472323.0
FurnaceHRV, 12.0,1.336295972E9,435068.0,475514.0
FurnaceHRV, 12.0,1.336295973E9,432637.0,471808.0
FurnaceHRV, 12.0,1.336295974E9,434614.0,475477.0
FurnaceHRV, 12.0,1.336295975E9,432681.0,471827.0
FurnaceHRV, 12.0,1.336295976E9,434085.0,474965.0
FurnaceHRV, 12.0,1.336295977E9,431567.0,470923.0
FurnaceHRV, 12.0,1.336295978E9,432886.0,473.2
FurnaceHRV, 12.0,1.336295979E9,431477.0,470865.0
FurnaceHRV, 12.0,1.336295981E9,430.9,470346.0
FurnaceHRV, 12.0,1.336295982E9,432342.0,473001.0
FurnaceHRV, 12.0,1.336295983E9,431302.0,470991.0
FurnaceHRV, 12.0,1.336295985E9,430786.0,470779.0
FurnaceHRV, 12.0,1.336295993E9,432009.0,472798.0
FurnaceHRV, 12.0,1.336295994E9,430366.0,470389.0
FurnaceHRV, 12.0,1.336295995E9,432139.0,473041.0
FurnaceHRV, 12.0,1.336295996E9,430911.0,470693.0
FurnaceHRV, 12.0,1.336295997E9,432311.0,473376.0
FurnaceHRV, 12.0,1.336295998E9,429991.0,469468.0
FurnaceHRV, 12.0,1.336295999E9,431.7,472008.0
FurnaceHRV, 12.0,1.336296E9,430.39,469893.0
FurnaceHRV, 12.0,1.336296001E9,431809.0,472.15
FurnaceHRV, 12.0,1.336296002E9,430748.0,470207.0
FurnaceHRV, 12.0,1.336296003E9,432961.0,474075.0
FurnaceHRV, 12.0,1.336296004E9,430658.0,470147.0
FurnaceHRV, 12.0,1.336296005E9,432438.0,473058.0
FurnaceHRV, 12.0,1.336296006E9,430.76,470239.0
FurnaceHRV, 12.0,1.336296007E9,432339.0,472858.0
FurnaceHRV, 12.0,1.336296008E9,431285.0,470739.0
FurnaceHRV, 12.0,1.336296009E9,433765.0,475154.0
FurnaceHRV, 12.0,1.33629601E9,431691.0,471353.0
FurnaceHRV, 12.0,1.336296011E9,433761.0,475.01
FurnaceHRV, 12.0,1.336296012E9,432025.0,471834.0
FurnaceHRV, 12.0,1.336296013E9,433871.0,474.62
FurnaceHRV, 12.0,1.336296014E9,432.47,472309.0
FurnaceHRV, 12.0,1.336296015E9,433574.0,474281.0
FurnaceHRV, 12.0,1.336296023E9,432286.0,472065.0
FurnaceHRV, 12.0,1.336296024E9,433306.0,473722.0
FurnaceHRV, 12.0,1.336296025E9,432.03,471457.0
FurnaceHRV, 12.0,1.336296026E9,433294.0,473693.0
FurnaceHRV, 12.0,1.336296027E9,431879.0,471478.0
FurnaceHRV, 12.0,1.336296028E9,434158.0,475386.0
FurnaceHRV, 12.0,1.336296029E9,432264.0,471707.0
FurnaceHRV, 12.0,1.33629603E9,434859.0,476527.0
FurnaceHRV, 12.0,1.336296031E9,431851.0,471363.0
FurnaceHRV, 12.0,1.336296032E9,434342.0,475691.0
FurnaceHRV, 12.0,1.336296033E9,432104.0,471502.0
