FridgeRange, 15.0, 0.6956521739130435, 7.985607461872686E-4, 0.0, 0.0012484347471071935
MasterLights, 22.0, 0.2608695652173913, 0.001168282311678472, 0.16, 0.005365129773279227
Grid, 1.0, 0.21739130434782608, 0.047382059175314, 0.16, 0.057090629855024014
Grid, 1.0, 0.5652173913043478, 0.20239731388474147, 0.0, 0.2060758756054366
MasterLights, 22.0, 0.7391304347826086, 0.001439277459777557, 0.0, 0.005254728639264352
Grid, 1.0, 0.5652173913043478, 1.8133146111787155E-4, 0.0, 2.1917650572533202E-4
MasterLights, 22.0, 0.7391304347826086, 0.0012718563735173894, 0.0, 0.005219678848010405
KitchenOutlets, 26.0, 0.21739130434782608, 3.8154508853217585E-4, 0.16, 5.565724181204909E-4
DuctHeaterHRV, 23.0, 0.6086956521739131, 0.03993122966058449, 0.0, 0.06627573020017884
Grid, 1.0, 0.8695652173913043, 0.12358549282099328, 0.0, 0.13408486022554256
MasterOutlets, 21.0, 0.9565217391304348, 7.400343071344557E-6, 0.0, 0.00984145620808296
FridgeRange, 15.0, 0.13043478260869565, 0.012965911837191034, 0.16, 0.022283218753624857
FridgeRange, 15.0, 0.6086956521739131, 5.317274781986059E-5, 0.0, 0.05159420607541893
Grid, 1.0, 0.043478260869565216, 0.051416481707354564, 0.16, 0.05671969574497818
Grid, 1.0, 0.3913043478260869, 0.1909267230065422, 0.0, 0.19750568788469144
DuctHeaterHRV, 23.0, 0.17391304347826086, 9.386103766075853E-5, 0.16, 0.10138260580470211
MasterLights, 22.0, 0.21739130434782608, 0.001519440945995349, 0.16, 0.005426895040602957
FurnaceHRV, 12.0, 0.0, 0.04292187157856802, 0.16, 0.09483457411877746
MasterLights, 22.0, 0.8695652173913043, 0.0014882268451671822, 0.0, 0.005261921267436986
KitchenLights, 18.0, 0.5652173913043478, 3.632186278186688E-4, 0.0, 9.963502549615434E-4
CounterOutlets1, 24.0, 0.08695652173913043, 3.1415100719863376E-4, 0.16, 8.132236583122578E-4
FurnaceHRV, 12.0, 0.8260869565217391, 0.051791050917292566, 0.0, 0.05442558986401138
CounterOutlets1, 24.0, 0.0, 2.786804380757169E-4, 0.16, 6.619501292846372E-4
DuctHeaterHRV, 23.0, 0.8260869565217391, 0.006548812941933733, 0.0, 0.02731646011265254
MasterOutlets, 21.0, 0.7826086956521738, 0.010184546277032712, 0.0, 0.013771599576571121
OfficeOutlets, 3.0, 0.34782608695652173, 0.0012466722694401183, 0.0, 0.0018031804660092376
DuctHeaterHRV, 23.0, 0.0, 0.055404674264304926, 0.16, 0.07873290552037637
DuctHeaterHRV, 23.0, 0.9130434782608695, 8.264406135178811E-5, 0.0, 9.597477693719169E-5
Grid, 1.0, 0.17391304347826086, 0.08607004538814025, 0.16, 0.10411306446147538
MasterLights, 22.0, 0.7826086956521738, 0.0011628434910796249, 0.0, 0.005251988590436681
Grid, 1.0, 0.6956521739130435, 0.21375179776667838, 0.0, 0.21479562432469212
DuctHeaterHRV, 23.0, 0.08695652173913043, 3.3472393728992556E-4, 0.16, 0.0018270417245501982
DuctHeaterHRV, 23.0, 0.6956521739130435, 1.6204138327652527E-5, 0.0, 0.04272169963402081
DuctHeaterHRV, 23.0, 0.30434782608695654, 0.10726702102553455, 0.0, 0.11056405275142003
DuctHeaterHRV, 23.0, 0.6521739130434783, 0.003409667574555589, 0.0, 0.019101793727297554
MasterLights, 22.0, 0.9130434782608695, 0.0015103368332538005, 0.0, 0.00525895288120701
Grid, 1.0, 0.7826086956521738, 0.13720217136635943, 0.0, 0.15828839653255955
DuctHeaterHRV, 23.0, 0.34782608695652173, 0.011916219461613514, 0.0, 3.7422216863904515E-5
FridgeRange, 15.0, 1.0, 9.154953890624845E-4, 0.0, 0.0013002673374306196
Dryer, 2.0, 0.8695652173913043, 6.552951174998073E-5, 0.0, 0.12503938820189775
Grid, 1.0, 0.8260869565217391, 0.09294329580231826, 0.0, 0.11454374533620856
LivingRoomOutlets, 4.0, 0.9565217391304348, 0.022572879013672248, 0.0, 0.023566360785882538
FridgeRange, 15.0, 0.13043478260869565, 0.013868283115678039, 0.16, 0.022864337442493225
DuctHeaterHRV, 23.0, 0.17391304347826086, 3.003174852406962E-7, 0.16, 0.0010898544212057859
Grid, 1.0, 0.13043478260869565, 9.973023449829717E-5, 0.16, 0.10447166835179669
Grid, 1.0, 0.2608695652173913, 0.033390338479088205, 0.16, 0.049905080141861465
Grid, 1.0, 0.17391304347826086, 0.035856843620665435, 0.16, 0.05555403330620685
Grid, 1.0, 0.043478260869565216, 0.06268039740279764, 0.16, 0.06759220949317317
Grid, 1.0, 0.21739130434782608, 0.09027839194411352, 0.16, 0.09591278333246565
MasterLights, 22.0, 0.17391304347826086, 1.3265992851970912E-6, 0.16, 0.005270598088724608
DuctHeaterHRV, 23.0, 1.0, 3.0682042291323093E-4, 0.0, 0.0011136015110455935
KitchenOutlets, 26.0, 0.08695652173913043, 4.273021227007386E-4, 0.16, 5.778077965349342E-4
KitchenOutlets, 26.0, 1.0, 4.557968132294818E-4, 0.0, 6.069208153289292E-4
FurnaceHRV, 12.0, 0.6956521739130435, 0.053063143761270776, 0.0, 0.05574458086843107
MasterOutlets, 21.0, 0.3913043478260869, 0.010486991996420784, 0.0, 0.014737580957025988
MasterLights, 22.0, 0.5652173913043478, 0.0013072087074098965, 0.0, 0.0052576970254943275
Grid, 1.0, 0.2608695652173913, 0.03339967906229058, 0.0, 0.049257058594117484
DuctHeaterHRV, 23.0, 0.21739130434782608, 3.2715688254370326E-4, 0.16, 0.0011706858616220542
MasterLights, 22.0, 0.34782608695652173, 0.0013417333946895355, 0.0, 0.005353484565761629
CounterOutlets1, 24.0, 0.7391304347826086, 3.330686440641894E-4, 0.0, 6.592100804569671E-4
DuctHeaterHRV, 23.0, 0.6956521739130435, 0.1041192444863365, 0.0, 0.10807232084875752
DuctHeaterHRV, 23.0, 0.08695652173913043, 0.0023372740347394026, 0.16, 0.015391995952034531
Grid, 1.0, 0.5652173913043478, 0.20572599032646638, 0.0, 0.20849773626299353
DisposalDishwasher, 16.0, 0.7391304347826086, 7.246637271811917E-4, 0.0, 0.0036797714068598037
Grid, 1.0, 0.30434782608695654, 0.06604773676486654, 0.0, 0.06833156600183948
Grid, 1.0, 0.43478260869565216, 0.22252260539370203, 0.0, 0.22433647434263945
DuctHeaterHRV, 23.0, 0.7826086956521738, 0.09857921453025853, 0.0, 0.1038290127330069
DuctHeaterHRV, 23.0, 0.17391304347826086, 0.006465220634034059, 0.16, 2.6869603816340006E-5
KitchenOutlets, 26.0, 0.8260869565217391, 6.932131558922054E-4, 0.0, 8.150503575307046E-4
Grid, 1.0, 0.8695652173913043, 0.12355888989415109, 0.0, 0.12510537771116415
DuctHeaterHRV, 23.0, 0.8260869565217391, 0.05422208548974688, 0.0, 0.07782104010426799
KitchenOutlets, 26.0, 0.08695652173913043, 3.667656847309605E-4, 0.16, 5.17298384923886E-4
MasterOutlets, 21.0, 0.9565217391304348, 0.00713868850644784, 0.0, 0.009423941267966729
LivingRoomOutlets, 4.0, 0.21739130434782608, 0.008408061940126626, 0.16, 0.010517449087609407
DuctHeaterHRV, 23.0, 0.13043478260869565, 0.07730763246247568, 0.16, 0.09256056192921358
Grid, 1.0, 0.8260869565217391, 0.0914940865831863, 0.0, 0.11603147768093228
DuctHeaterHRV, 23.0, 0.7391304347826086, 1.1888907123388867E-4, 0.0, 1.1536861420203842E-4
Grid, 1.0, 0.08695652173913043, 0.1659287211819361, 0.16, 0.1665882327689746
BedroomOutlets, 19.0, 0.9130434782608695, 0.004126054835608101, 0.0, 0.004934713769932713
CounterOutlets1, 24.0, 0.6956521739130435, 1.7995402068359827E-4, 0.0, 6.24502795306479E-7
CounterOutlets1, 24.0, 0.9130434782608695, 2.854198462090711E-4, 0.0, 6.606942735719551E-4
DuctHeaterHRV, 23.0, 0.2608695652173913, 0.0013463445686755149, 0.16, 0.010942955836806345
FridgeRange, 15.0, 0.21739130434782608, 9.636171278392417E-7, 0.16, 0.0014954958164021149
DuctHeaterHRV, 23.0, 0.30434782608695654, 3.337780554466478E-4, 0.0, 0.001201283073531037
Dryer, 2.0, 0.7826086956521738, 6.955944134326573E-4, 0.0, 0.6849104826048
FridgeRange, 15.0, 0.7826086956521738, 7.567054746222266E-7, 0.0, 0.0010921377952288443
DuctHeaterHRV, 23.0, 0.5217391304347826, 0.0075522753424210505, 0.0, 0.029356654802255244
CounterOutlets1, 24.0, 0.7826086956521738, 1.9437871879358446E-4, 0.0, 6.112592259727402E-4
MasterLights, 22.0, 0.30434782608695654, 0.0012628704960062503, 0.0, 0.005401892095050467
FridgeRange, 15.0, 0.34782608695652173, 9.248359722648525E-4, 0.0, 0.001383952995375711
DuctHeaterHRV, 23.0, 0.6521739130434783, 3.088304218301962E-4, 0.0, 1.1336952024485076E-6
Grid, 1.0, 0.17391304347826086, 0.1957543856994016, 0.16, 1.9918214109242095E-4
Dryer, 2.0, 0.6086956521739131, 0.06353157282651722, 0.0, 0.1232391761221185
FurnaceHRV, 12.0, 0.30434782608695654, 0.05157550809225564, 0.0, 0.05473795543036577
Grid, 1.0, 0.0, 0.094825009494289, 0.16, 9.621567289662435E-5
DuctHeaterHRV, 23.0, 0.30434782608695654, 0.12151495746605821, 0.0, 0.11791868631099006
FridgeRange, 15.0, 0.4782608695652174, 0.014077323003042428, 0.0, 0.02327717146586219
KitchenOutlets, 26.0, 0.8260869565217391, 6.27710838245219E-4, 0.0, 7.611627305865258E-4
Grid, 1.0, 0.0, 0.12103586831243801, 0.16, 0.13788850467315328
Grid, 1.0, 1.0, 0.10353669950610779, 0.0, 0.12239238686566728
DuctHeaterHRV, 23.0, 0.34782608695652173, 5.334773596086698E-6, 0.0, 0.024782828296666913
DuctHeaterHRV, 23.0, 0.13043478260869565, 0.09694496717553533, 0.16, 1.036434885936334E-4
MasterLights, 22.0, 0.8695652173913043, 0.0012563675583337156, 0.0, 0.005248906035505553
DuctHeaterHRV, 23.0, 0.17391304347826086, 0.014632910350737717, 0.16, 0.04101921596242845
Grid, 1.0, 0.9130434782608695, 0.14383587720372734, 0.0, 0.1535084955213902
DisposalDishwasher, 16.0, 0.8260869565217391, 7.257278442548792E-4, 0.0, 0.003696668374630436
MasterLights, 22.0, 0.7391304347826086, 0.001283561661327952, 0.0, 0.005225044776964592
BedroomOutlets, 19.0, 0.34782608695652173, 0.0025639309714348413, 0.0, 0.0029357339814462162
KitchenOutlets, 26.0, 0.5652173913043478, 5.962602669562327E-4, 0.0, 7.361597850340359E-4
FurnaceHRV, 12.0, 0.7391304347826086, 0.04990259781718847, 0.0, 0.05229394604478518
KitchenOutlets, 26.0, 0.4782608695652174, 5.903485054357465E-4, 0.0, 7.3319139880406E-4
Grid, 1.0, 1.0, 0.04958383563600386, 0.0, 0.05591229469042472
LivingRoomOutlets, 4.0, 0.30434782608695654, 0.00839280959540377, 0.0, 0.010592914599071489
Grid, 1.0, 0.4782608695652174, 0.18302565373441246, 0.0, 0.18229761771021427
CounterOutlets2, 25.0, 0.5217391304347826, 6.305484837750522E-4, 0.0, 0.0015518951547716581
DuctHeaterHRV, 23.0, 0.13043478260869565, 3.206539448711685E-4, 0.16, 0.0011831302500477224
Grid, 1.0, 0.043478260869565216, 0.2045586538966312, 0.16, 0.20802245196009392
DuctHeaterHRV, 23.0, 1.0, 0.05714757979577465, 0.0, 0.07989696959733156
Grid, 1.0, 0.0, 0.06881727880198389, 0.16, 0.07849794633340366
KitchenOutlets, 26.0, 0.21739130434782608, 5.808896870029686E-4, 0.16, 7.266837828383435E-4
DuctHeaterHRV, 23.0, 0.043478260869565216, 3.1627924134600876E-4, 0.16, 0.0012036806162552484
CounterOutlets1, 24.0, 0.17391304347826086, 1.6966755563795237E-4, 0.16, 6.147984557084808E-4
DuctHeaterHRV, 23.0, 0.7826086956521738, 0.0013308557534918411, 0.0, 0.01071530344670742
CounterOutlets2, 25.0, 0.6956521739130435, 4.7057621703069717E-7, 0.0, 0.0015149044955981115
Grid, 1.0, 0.9565217391304348, 0.12127162936187501, 0.0, 0.13508235216751563
DuctHeaterHRV, 23.0, 0.7826086956521738, 0.048541710315172557, 0.0, 0.07314286340582589
MasterLights, 22.0, 0.8695652173913043, 0.001164498784305361, 0.0, 0.00523200906773492
DuctHeaterHRV, 23.0, 0.3913043478260869, 3.291668814606686E-4, 0.0, 0.0011835869248523342
MasterLights, 22.0, 0.8260869565217391, 0.001518258593691252, 0.0, 0.005333733380462173
Grid, 1.0, 0.30434782608695654, 0.12734809255832188, 0.0, 0.13959361422487215
DuctHeaterHRV, 23.0, 0.6086956521739131, 0.00640503890175551, 0.0, 2.6812519465763546E-5
DuctHeaterHRV, 23.0, 0.21739130434782608, 0.009830786467646822, 0.16, 0.03382556027148404
DuctHeaterHRV, 23.0, 0.0, 0.00550042115389072, 0.16, 0.024798241071322558
KitchenOutlets, 26.0, 0.043478260869565216, 3.99398608324044E-4, 0.16, 5.572574303274084E-4
FurnaceHRV, 12.0, 0.2608695652173913, 0.05135937409106667, 0.0, 0.05420638595779777
Dryer, 2.0, 0.7826086956521738, 0.06860693832708499, 0.0, 0.12344193973536609
CounterOutlets1, 24.0, 0.6521739130434783, 1.4069992418757026E-7, 0.0, 6.279278563410667E-7
DuctHeaterHRV, 23.0, 0.30434782608695654, 0.0937366541983675, 0.0, 0.10352794986806665
DuctHeaterHRV, 23.0, 0.7391304347826086, 0.06407013430103352, 0.0, 0.08458005554992323
DuctHeaterHRV, 23.0, 0.7391304347826086, 0.006525165895851788, 0.0, 0.027101252110979284
MasterLights, 22.0, 0.6521739130434783, 0.0012368587453161113, 0.0, 0.005289892599219451
Dryer, 2.0, 0.6086956521739131, 0.06291048316117495, 0.0, 0.1224403377201515
DuctHeaterHRV, 23.0, 0.2608695652173913, 3.231368847097727E-4, 0.16, 0.0011510488450237517
MasterOutlets, 21.0, 0.7826086956521738, 0.007506518308252488, 0.0, 0.009774667517908503
DuctHeaterHRV, 23.0, 0.2608695652173913, 0.08102944104531294, 0.0, 0.09596495842889254
FurnaceHRV, 12.0, 0.8260869565217391, 0.05349824940917856, 0.0, 5.605911564010737E-5
BedroomOutlets, 19.0, 0.9565217391304348, 0.002444158683029792, 0.0, 0.0028341238374201163
KitchenLights, 18.0, 0.5217391304347826, 3.5695216060695347E-4, 0.0, 9.676939109721602E-4
Grid, 1.0, 0.9565217391304348, 0.11098433666961624, 0.0, 1.1412075029843699E-4
LivingRoomOutlets, 4.0, 1.0, 0.012494626208777879, 0.0, 0.014748997827141279
Grid, 1.0, 0.43478260869565216, 0.2658638573345333, 0.0, 0.2788664143995046
Dryer, 2.0, 0.6086956521739131, 0.06344041346387133, 0.0, 0.12285385675572738
Grid, 1.0, 0.34782608695652173, 0.16668176136441565, 0.0, 0.1786664821700456
Grid, 1.0, 0.8695652173913043, 0.14446737156934567, 0.0, 0.14565049215843692
OfficeOutlets, 3.0, 0.2608695652173913, 0.0013934021903785844, 0.0, 0.0021717170333308672
Grid, 1.0, 0.2608695652173913, 0.10887986780355359, 0.0, 0.12872087213927486
KitchenOutlets, 26.0, 0.08695652173913043, 5.771061596298575E-4, 0.16, 7.166369371368864E-4
FridgeRange, 15.0, 0.7826086956521738, 9.281465587163248E-7, 0.0, 0.0012458088669806762
DuctHeaterHRV, 23.0, 0.0, 0.03795173543306491, 0.16, 0.06538772604261141
WashingMachine, 14.0, 0.5652173913043478, 0.043356267815093344, 0.0, 0.12624877725321065
DisposalDishwasher, 16.0, 0.7826086956521738, 7.011349163296568E-7, 0.0, 0.0035582959088330955
LivingRoomOutlets, 4.0, 0.17391304347826086, 0.008552072450765667, 0.16, 0.010836093932527211
CounterOutlets2, 25.0, 0.21739130434782608, 5.552326420040588E-4, 0.16, 0.0015657095676111614
FridgeRange, 15.0, 0.3913043478260869, 0.01596731316114185, 0.0, 0.024617626186098637
Dryer, 2.0, 0.7826086956521738, 0.6949586625987442, 0.0, 6.843374698937135E-4
DuctHeaterHRV, 23.0, 0.3913043478260869, 3.206539448711685E-4, 0.0, 0.0011585839792998445
CounterOutlets1, 24.0, 0.17391304347826086, 3.169886527284671E-4, 0.16, 6.809021336760221E-4
Grid, 1.0, 1.0, 0.093990741708518, 0.0, 0.11056736364375347
KitchenOutlets, 26.0, 0.21739130434782608, 4.38652704820072E-7, 0.16, 6.064641405243175E-4
DuctHeaterHRV, 23.0, 1.0, 0.004398941747393741, 0.0, 0.02197496326051197
Grid, 1.0, 0.13043478260869565, 0.04957213034819329, 0.16, 0.057404479614493395
KitchenOutlets, 26.0, 0.6956521739130435, 5.535773487783226E-4, 0.0, 7.048775609181355E-4
DisposalDishwasher, 16.0, 0.6956521739130435, 7.166237315133306E-4, 0.0, 0.003696668374630436
Grid, 1.0, 0.043478260869565216, 0.10401377866081103, 0.16, 0.10953596359753798
BedroomOutlets, 19.0, 0.9565217391304348, 0.002289743472114694, 0.0, 0.002473236573075732
DuctHeaterHRV, 23.0, 0.9565217391304348, 0.005394127681752379, 0.0, 0.024344420484239696
DuctHeaterHRV, 23.0, 0.9565217391304348, 0.0674297883731258, 0.0, 0.08642993101470402
BedroomOutlets, 19.0, 0.9565217391304348, 0.0022502529051578466, 0.0, 0.002402566147062074
Grid, 1.0, 0.17391304347826086, 0.20882434453935317, 0.16, 0.20844316362384244
FurnaceHRV, 12.0, 0.2608695652173913, 0.010219307434773171, 0.16, 0.010185446504656713
CounterOutlets2, 25.0, 0.2608695652173913, 6.510031786359343E-4, 0.0, 0.001578039787335677
DuctHeaterHRV, 23.0, 0.6521739130434783, 0.005486824102393601, 0.0, 0.02478317080277037
DuctHeaterHRV, 23.0, 0.34782608695652173, 0.0742082141325152, 0.0, 0.09179643081239708
DuctHeaterHRV, 23.0, 0.17391304347826086, 0.04941665102020451, 0.16, 0.07363481633909383
Grid, 1.0, 0.34782608695652173, 0.2059266355124717, 0.0, 0.21136462651764454
FurnaceHRV, 12.0, 0.7391304347826086, 0.052332922978260324, 0.0, 0.05483317212712731
Dryer, 2.0, 0.7826086956521738, 6.952491665598608E-4, 0.0, 0.6845400051695588
MasterLights, 22.0, 0.08695652173913043, 1.507499187723967E-6, 0.16, 0.005263976304057738
DuctHeaterHRV, 23.0, 0.2608695652173913, 0.018098857894968335, 0.16, 0.04621240767177138
DuctHeaterHRV, 23.0, 0.7391304347826086, 0.08566721795813433, 0.0, 0.09717880005955039
Grid, 1.0, 0.08695652173913043, 0.0700115728643525, 0.16, 0.07696808573795452
Grid, 1.0, 0.9565217391304348, 0.07610257899413979, 0.0, 8.514245057180252E-5
DuctHeaterHRV, 23.0, 0.6956521739130435, 0.05240220882328042, 0.0, 7.659920666452942E-5
DuctHeaterHRV, 23.0, 0.8695652173913043, 0.11592739694735553, 0.0, 0.11249007873986981
Grid, 1.0, 0.9565217391304348, 0.0694899190277848, 0.0, 7.401328558341576E-5
MasterOutlets, 21.0, 0.9130434782608695, 0.0073749224968064665, 0.0, 0.009977088625052631
DuctHeaterHRV, 23.0, 0.2608695652173913, 0.0024239404586297295, 0.16, 0.01594034822367201
DuctHeaterHRV, 23.0, 0.6521739130434783, 0.01697302203100695, 0.0, 0.044661083360505484
DuctHeaterHRV, 23.0, 0.9565217391304348, 3.200627687191199E-4, 0.0, 0.001153446387747963
Grid, 1.0, 0.9565217391304348, 0.15112129563111365, 0.0, 0.157841540236247
KitchenOutlets, 26.0, 0.9565217391304348, 4.4988505170899567E-4, 0.0, 6.319237608814189E-4
DuctHeaterHRV, 23.0, 0.08695652173913043, 3.0008101477987676E-4, 0.16, 0.0010669065122740488
CounterOutlets1, 24.0, 0.8695652173913043, 3.9514214002929395E-4, 0.0, 6.930040159982317E-7
CounterOutlets2, 25.0, 0.6521739130434783, 5.309944197700656E-4, 0.0, 0.0015189004001384637
KitchenOutlets, 26.0, 0.21739130434782608, 5.883385065187812E-4, 0.16, 7.283963133556373E-7
Grid, 1.0, 0.2608695652173913, 0.07820622021358958, 0.0, 0.09199337182188587
DuctHeaterHRV, 23.0, 0.43478260869565216, 0.002719646769884446, 0.0, 0.017388349860394513
Grid, 1.0, 0.6086956521739131, 0.35935399107749655, 0.0, 0.3871410421867051
DuctHeaterHRV, 23.0, 0.8260869565217391, 0.0023987563545524583, 0.0, 0.01583508468120902
Grid, 1.0, 0.08695652173913043, 0.07625640302890284, 0.16, 0.08874618562369448
Grid, 1.0, 0.9565217391304348, 0.15485350891422697, 0.0, 0.1633554318271285
DuctHeaterHRV, 23.0, 0.30434782608695654, 3.3507864298115475E-4, 0.0, 0.0012544856882682983
KitchenOutlets, 26.0, 0.6521739130434783, 6.280655439364481E-4, 0.0, 7.772605174490876E-4
DuctHeaterHRV, 23.0, 0.5652173913043478, 0.01579256149059628, 0.0, 0.0428325574428403
CounterOutlets1, 24.0, 0.7826086956521738, 2.981892510933212E-4, 0.0, 6.432264622955581E-4
KitchenOutlets, 26.0, 0.6521739130434783, 6.398890669774204E-4, 0.0, 7.68012852655701E-4
Grid, 1.0, 0.21739130434782608, 0.15003873386148223, 0.16, 0.16103015789074696
Dryer, 2.0, 0.7826086956521738, 0.696180741940259, 0.0, 0.6854881762326338
MasterLights, 22.0, 1.0, 0.0013567492689515704, 0.0, 0.005311584652438506
DuctHeaterHRV, 23.0, 1.0, 0.08568897324052971, 0.0, 0.09784075018883504
CounterOutlets2, 25.0, 0.13043478260869565, 4.995438484810793E-4, 0.16, 0.0014919565866663743
Grid, 1.0, 0.34782608695652173, 0.21982069390837905, 0.0, 0.2183801790347904
DuctHeaterHRV, 23.0, 0.43478260869565216, 3.133233605857657E-7, 0.0, 0.0012267426938881384
CounterOutlets1, 24.0, 0.30434782608695654, 1.3549757404954246E-4, 0.0, 6.28955374651443E-4
Dryer, 2.0, 0.7391304347826086, 0.6899777670472738, 0.0, 0.6793850599751021
MasterLights, 22.0, 0.043478260869565216, 0.0015291362348889464, 0.16, 0.0053772316556014365
DiningRoomOutlets, 9.0, 0.9565217391304348, 0.001270674021213292, 0.0, 0.0023588395345205053
Grid, 1.0, 0.13043478260869565, 0.056784597638416805, 0.16, 0.06335198393235368
DuctHeaterHRV, 23.0, 0.043478260869565216, 0.11858437904512283, 0.16, 0.11508844420940914
